1524198273000;45.67279;8.74869;126;61
1524198274000;45.6727;8.74886;126;61
1524198275000;45.67262;8.74904;120;60
1524198276000;45.67256;8.74923;114;59
1524198277000;45.6725;8.74942;112;59
1524198278000;45.67245;8.74962;110;57
1524198279000;45.6724;8.7498;108;55
1524198280000;45.67236;8.74999;106;53
1524198281000;45.67232;8.75018;108;57
1524198282000;45.67227;8.75038;108;59
1524198283000;45.67222;8.75058;106;59
1524198284000;45.67218;8.75077;108;57
1524198285000;45.67213;8.75095;108;51
1524198286000;45.6721;8.75111;108;45
1524198287000;45.67206;8.75126;108;43
1524198288000;45.67203;8.7514;108;42
1524198289000;45.672;8.75154;106;40
1524198290000;45.67196;8.75167;108;39
1524198291000;45.67193;8.75181;108;42
1524198292000;45.67189;8.75196;108;45
1524198293000;45.67186;8.75213;108;48
1524198294000;45.67182;8.7523;108;50
1524198295000;45.67177;8.75247;108;52
1524198296000;45.67173;8.75266;108;55
1524198297000;45.67169;8.75285;108;57
1524198298000;45.67164;8.75304;108;58
1524198299000;45.67159;8.75324;108;59
1524198300000;45.67154;8.75345;108;59
1524198301000;45.6715;8.75365;108;60
1524198302000;45.67145;8.75386;108;61
1524198303000;45.67139;8.75406;108;61
1524198304000;45.67134;8.75427;110;61
1524198305000;45.67129;8.75447;108;60
1524198306000;45.67124;8.75467;108;59
1524198307000;45.6712;8.75488;108;59
1524198308000;45.67115;8.75508;108;59
1524198309000;45.6711;8.75528;108;59
1524198310000;45.67105;8.75548;108;60
1524198311000;45.67101;8.75568;108;59
1524198312000;45.67096;8.75589;108;60
1524198313000;45.67091;8.75609;108;59
1524198314000;45.67087;8.75629;106;59
1524198315000;45.67082;8.75649;108;60
1524198316000;45.67077;8.7567;108;60
1524198317000;45.67072;8.7569;108;60
1524198318000;45.67067;8.75711;108;61
1524198319000;45.67062;8.75732;108;62
1524198320000;45.67057;8.75753;108;63
1524198321000;45.67052;8.75774;108;64
1524198322000;45.67046;8.75796;108;64
1524198323000;45.67041;8.75818;108;65
1524198324000;45.67036;8.7584;108;64
1524198325000;45.67031;8.75862;108;65
1524198326000;45.67025;8.75884;108;65
1524198327000;45.6702;8.75906;108;65
1524198328000;45.67015;8.75929;108;65
1524198329000;45.6701;8.75951;108;66
1524198330000;45.67004;8.75973;108;66
1524198331000;45.66999;8.75996;108;67
1524198332000;45.66993;8.76019;108;67
1524198333000;45.66988;8.76042;108;68
1524198334000;45.66982;8.76065;108;68
1524198335000;45.66977;8.76088;108;68
1524198336000;45.66971;8.76111;108;69
1524198337000;45.66966;8.76135;108;69
1524198338000;45.6696;8.76158;108;69
1524198339000;45.66954;8.76182;108;69
1524198340000;45.66949;8.76206;108.70;0
1524198341000;45.66943;8.76229;108.70;0
1524198342000;45.66937;8.76253;108.70;0
1524198343000;45.66932;8.76277;108;69
1524198344000;45.66926;8.763;108;68
1524198345000;45.66921;8.76323;108;67
1524198346000;45.66916;8.76346;108;66
1524198347000;45.6691;8.76368;108;65
1524198348000;45.66905;8.7639;108;64
1524198349000;45.669;8.76411;108;63
1524198350000;45.66894;8.76432;110;62
1524198351000;45.6689;8.76452;106;58
1524198352000;45.66885;8.76472;108;57
1524198353000;45.66881;8.76491;106;54
1524198354000;45.66877;8.76508;106;50
1524198355000;45.66874;8.76524;106;46
1524198356000;45.66871;8.76538;104;37
1524198357000;45.66868;8.76549;110;30
1524198358000;45.66864;8.76558;118;28
1524198359000;45.6686;8.76567;122;28
1524198360000;45.66858;8.76576;108;27
1524198361000;45.66856;8.76586;104;29
1524198362000;45.66855;8.76596;100;28
1524198363000;45.66852;8.76606;110;30
1524198364000;45.66849;8.76616;110;31
1524198365000;45.66847;8.76627;110;33
1524198366000;45.66844;8.76639;104;35
1524198367000;45.66841;8.76652;106;39
1524198368000;45.66838;8.76666;108;40
1524198369000;45.66834;8.7668;108;42
1524198370000;45.6683;8.76695;108;45
1524198371000;45.66826;8.76711;108;47
1524198372000;45.66823;8.76728;108;49
1524198373000;45.66819;8.76745;106;51
1524198374000;45.66814;8.76763;108;52
1524198375000;45.6681;8.76781;108;53
1524198376000;45.66806;8.76799;108;54
1524198377000;45.66802;8.76818;106;54
1524198378000;45.66797;8.76837;108;54
1524198379000;45.66793;8.76855;108;54
1524198380000;45.66788;8.76873;108;53
1524198381000;45.66784;8.76891;108;52
1524198382000;45.6678;8.76909;108;51
1524198383000;45.66776;8.76926;108;51
1524198384000;45.66772;8.76943;108;50
1524198385000;45.66768;8.7696;108;49
1524198386000;45.66764;8.76976;108;47
1524198387000;45.6676;8.76992;108;45
1524198388000;45.66756;8.77007;108;43
1524198389000;45.66753;8.77021;108;39
1524198390000;45.6675;8.77033;108;35
1524198391000;45.66747;8.77044;108;32
1524198392000;45.66745;8.77054;108;27
1524198393000;45.66743;8.77063;110;24
1524198394000;45.66741;8.7707;108;19
1524198395000;45.6674;8.77075;108;15
1524198396000;45.66738;8.7708;110;12
1524198397000;45.66738;8.77082;108;6
1524198398000;45.66738;8.77083;108;1
1524198399000;45.66737;8.77083;108;0
1524198400000;45.66737;8.77083;108;0
1524198401000;45.66737;8.77083;108;0
1524198402000;45.66737;8.77083;108;0
1524198403000;45.66737;8.77084;108;0
1524198404000;45.66737;8.77084;108;0
1524198405000;45.66737;8.77084;108;0
1524198406000;45.66737;8.77084;108;0
1524198407000;45.66737;8.77084;108;0
1524198408000;45.66737;8.77084;108;0
1524198409000;45.66737;8.77085;108;0
1524198410000;45.66737;8.77086;108;6
1524198411000;45.66736;8.7709;106;11
1524198412000;45.66736;8.77095;104;13
1524198413000;45.66735;8.771;106;14
1524198414000;45.66734;8.77105;106;15
1524198415000;45.66732;8.7711;106;16
1524198416000;45.6673;8.77117;108;19
1524198417000;45.66728;8.77124;108;22
1524198418000;45.66726;8.77132;108;25
1524198419000;45.66724;8.77141;108;25
1524198420000;45.66722;8.77149;106;23
1524198421000;45.66721;8.77157;106;22
1524198422000;45.66719;8.77164;106;20
1524198423000;45.66718;8.77171;104;17
1524198424000;45.66717;8.77176;104;15
1524198425000;45.66715;8.77181;110;16
1524198426000;45.66713;8.77186;112;12
1524198427000;45.66712;8.77188;112;7
1524198428000;45.66711;8.7719;112;6
1524198429000;45.6671;8.77193;110;8
1524198430000;45.6671;8.77196;108.7;0
1524198431000;45.66709;8.77198;108;6
1524198432000;45.66709;8.77201;108;5
1524198433000;45.66709;8.77202;108;5
1524198434000;45.66708;8.77204;110;4
1524198435000;45.66708;8.77205;110;3
1524198436000;45.66708;8.77206;110;0
1524198437000;45.66708;8.77206;110;0
1524198438000;45.66708;8.77206;110;0
1524198439000;45.66708;8.77206;110;0
1524198440000;45.66708;8.77206;110;0
1524198441000;45.66708;8.77206;110;0
1524198442000;45.66708;8.77206;110;0
1524198443000;45.66708;8.77206;110;0
1524198444000;45.66708;8.77206;110;0
1524198445000;45.66708;8.77206;110;0
1524198446000;45.66708;8.77206;110;0
1524198447000;45.66708;8.77206;110;0
1524198448000;45.66708;8.77206;110;0
1524198449000;45.66708;8.77207;110;0
1524198450000;45.66708;8.77207;110;0
1524198451000;45.66708;8.77207;108;3
1524198452000;45.66708;8.7721;96;8
1524198453000;45.66707;8.77214;102;14
1524198454000;45.66706;8.7722;104;16
1524198455000;45.66704;8.77225;108;17
1524198456000;45.66702;8.77231;108;16
1524198457000;45.66701;8.77236;108;13
1524198458000;45.667;8.7724;108;11
1524198459000;45.667;8.77243;108;8
1524198460000;45.66699;8.77245;108;6
1524198461000;45.66698;8.77247;106;5
1524198462000;45.66698;8.77249;106;5
1524198463000;45.66698;8.77251;106;2
1524198464000;45.66698;8.77251;106;0
1524198465000;45.66697;8.7725;106;0
1524198466000;45.66697;8.7725;106;0
1524198467000;45.66697;8.7725;106;0
1524198468000;45.66697;8.7725;106;0
1524198469000;45.66697;8.7725;106;0
1524198470000;45.66696;8.7725;106;0
1524198471000;45.66696;8.7725;106;0
1524198472000;45.66696;8.7725;106;0
1524198473000;45.66696;8.77251;108;3
1524198474000;45.66695;8.77253;106;8
1524198475000;45.66694;8.77256;106;8
1524198476000;45.66694;8.77259;106;8
1524198477000;45.66693;8.77263;104;10
1524198478000;45.66692;8.77268;106;13
1524198479000;45.66691;8.77272;106;14
1524198480000;45.6669;8.77277;106;12
1524198481000;45.66689;8.7728;108;9
1524198482000;45.66689;8.77283;106;7
1524198483000;45.66688;8.77285;108;5
1524198484000;45.66688;8.77287;108;5
1524198485000;45.66687;8.7729;106;9
1524198486000;45.66686;8.77294;106;12
1524198487000;45.66684;8.77299;110;16
1524198488000;45.66684;8.77306;110;20
1524198489000;45.66682;8.77314;108;26
1524198490000;45.6668;8.77325;106;32
1524198491000;45.66677;8.77338;106;39
1524198492000;45.66673;8.77352;108;41
1524198493000;45.6667;8.77366;108;41
1524198494000;45.66667;8.7738;106;42
1524198495000;45.66663;8.77395;108;43
1524198496000;45.6666;8.7741;108;43
1524198497000;45.66656;8.77425;108;45
1524198498000;45.66652;8.77441;108;46
1524198499000;45.66648;8.77457;108;47
1524198500000;45.66644;8.77473;108;48
1524198501000;45.6664;8.77489;108;49
1524198502000;45.66635;8.77506;108;50
1524198503000;45.66631;8.77523;108;51
1524198504000;45.66627;8.7754;108;52
1524198505000;45.66623;8.77558;108;53
1524198506000;45.66618;8.77577;108;54
1524198507000;45.66614;8.77595;108;55
1524198508000;45.6661;8.77614;106;54
1524198509000;45.66605;8.77633;108;56
1524198510000;45.666;8.77652;108;57
1524198511000;45.66596;8.77671;110;56
1524198512000;45.6659;8.77689;114;55
1524198513000;45.66584;8.77707;116;56
1524198514000;45.66577;8.77725;120;57
1524198515000;45.66569;8.77742;124;57
1524198516000;45.6656;8.77758;130;57
1524198517000;45.66551;8.77773;130;54
1524198518000;45.66542;8.77787;132;50
1524198519000;45.66534;8.77799;128;45
1524198520000;45.66528;8.77813;120;42
1524198521000;45.66525;8.77827;106;42
1524198522000;45.66523;8.77841;96;41
1524198523000;45.66523;8.77856;92;38
1524198524000;45.66523;8.77869;84;37
1524198525000;45.66524;8.77883;84;36
1524198526000;45.66524;8.77895;84;34
1524198527000;45.66525;8.77908;84;34
1524198528000;45.66526;8.7792;84;33
1524198529000;45.66526;8.77932;84;33
1524198530000;45.66527;8.77944;84;32
1524198531000;45.66528;8.77955;84;31
1524198532000;45.66528;8.77967;84;30
1524198533000;45.66529;8.77977;84;30
1524198534000;45.66529;8.77988;84;31
1524198535000;45.6653;8.78;84;32
1524198536000;45.6653;8.78012;84;33
1524198537000;45.66531;8.78025;84;35
1524198538000;45.66532;8.78038;84;38
1524198539000;45.66532;8.78052;84;39
1524198540000;45.66533;8.78067;84;41
1524198541000;45.66534;8.78082;84;42
1524198542000;45.66535;8.78097;84;42
1524198543000;45.66535;8.78112;84;42
1524198544000;45.66536;8.78127;84;43
1524198545000;45.66537;8.78143;84;43
1524198546000;45.66538;8.78158;84;43
1524198547000;45.66539;8.78173;82;43
1524198548000;45.6654;8.78188;82;41
1524198549000;45.66542;8.78202;80;38
1524198550000;45.66543;8.78215;82;34
1524198551000;45.66543;8.78225;86;27
1524198552000;45.66541;8.78233;104;22
1524198553000;45.66537;8.78238;142;21
1524198554000;45.66531;8.78239;164;23
1524198555000;45.66525;8.7824;170;25
1524198556000;45.66516;8.78239;180;33
1524198557000;45.66506;8.78239;180;40
1524198558000;45.66496;8.78238;180;41
1524198559000;45.66486;8.78238;180;43
1524198560000;45.66475;8.78238;180;44
1524198561000;45.66464;8.78238;180;43
1524198562000;45.66454;8.78237;180;41
1524198563000;45.66444;8.78237;180;39
1524198564000;45.66434;8.78237;180;38
1524198565000;45.66426;8.78237;180;33
1524198566000;45.66419;8.78237;182;25
1524198567000;45.66415;8.78236;184;15
1524198568000;45.66413;8.78235;186;3
1524198569000;45.66414;8.78235;186;1
1524198570000;45.66413;8.78235;186;2
1524198571000;45.66411;8.78233;202;10
1524198572000;45.66409;8.78231;208;15
1524198573000;45.66405;8.78228;206;15
1524198574000;45.66401;8.78227;188;20
1524198575000;45.66396;8.78229;168;24
1524198576000;45.66388;8.78231;162;30
1524198577000;45.6638;8.78235;164;37
1524198578000;45.66369;8.78239;164;42
1524198579000;45.66358;8.78244;162;46
1524198580000;45.66346;8.78249;164;50
1524198581000;45.66334;8.78253;166;51
1524198582000;45.6632;8.78257;168;54
1524198583000;45.66307;8.78261;170;55
1524198584000;45.66293;8.78264;172;56
1524198585000;45.66278;8.78267;172;58
1524198586000;45.66264;8.78269;172;58
1524198587000;45.6625;8.78271;174;54
1524198588000;45.66236;8.78273;174;55
1524198589000;45.66222;8.78275;174;55
1524198590000;45.66209;8.78276;176;53
1524198591000;45.66195;8.78277;176;53
1524198592000;45.66182;8.78278;176;51
1524198593000;45.66169;8.78279;176;50
1524198594000;45.66156;8.7828;176;49
1524198595000;45.66144;8.7828;178;49
1524198596000;45.66132;8.78281;178;48
1524198597000;45.6612;8.78281;180;46
1524198598000;45.66108;8.78281;180;47
1524198599000;45.66097;8.78281;180;47
1524198600000;45.66085;8.7828;180;46
1524198601000;45.66074;8.7828;182;44
1524198602000;45.66064;8.78278;184;41
1524198603000;45.66054;8.78277;182;39
1524198604000;45.66045;8.78276;182;34
1524198605000;45.66037;8.78277;176;29
1524198606000;45.6603;8.78277;176;26
1524198607000;45.66025;8.78277;180;18
1524198608000;45.66021;8.78277;180;12
1524198609000;45.66019;8.78277;180;7
1524198610000;45.66018;8.78277;180;2
1524198611000;45.66017;8.78277;180;1
1524198612000;45.66016;8.78278;182;2
1524198613000;45.66015;8.78277;190;5
1524198614000;45.66012;8.78278;184;10
1524198615000;45.66008;8.78277;186;13
1524198616000;45.66003;8.78277;190;17
1524198617000;45.65997;8.78275;198;20
1524198618000;45.65991;8.78273;198;24
1524198619000;45.65985;8.78271;190;26
1524198620000;45.65976;8.7827;178;33
1524198621000;45.65967;8.7827;176;38
1524198622000;45.65957;8.78271;174;40
1524198623000;45.65946;8.78272;176;43
1524198624000;45.65935;8.78272;178;47
1524198625000;45.65922;8.78273;178;49
1524198626000;45.6591;8.78272;178;49
1524198627000;45.65898;8.78272;180;47
1524198628000;45.65886;8.78272;180;48
1524198629000;45.65873;8.78271;180;50
1524198630000;45.65861;8.78271;182;51
1524198631000;45.65848;8.7827;182;51
1524198632000;45.65835;8.78269;180;51
1524198633000;45.65822;8.78269;180;50
1524198634000;45.6581;8.78269;180;50
1524198635000;45.65797;8.78268;180;51
1524198636000;45.65784;8.78268;182;50
1524198637000;45.6577;8.78267;180;53
1524198638000;45.65757;8.78267;180;54
1524198639000;45.65743;8.78266;180;55
1524198640000;45.65729;8.78266;180;56
1524198641000;45.65715;8.78266;180;55
1524198642000;45.65701;8.78265;180;55
1524198643000;45.65688;8.78264;180;56
1524198644000;45.65673;8.78264;180;56
1524198645000;45.65659;8.78263;180;57
1524198646000;45.65645;8.78263;180;57
1524198647000;45.6563;8.78262;180;58
1524198648000;45.65615;8.78261;180;58
1524198649000;45.65601;8.7826;180;59
1524198650000;45.65587;8.78259;182;56
1524198651000;45.65572;8.78259;182;56
1524198652000;45.65558;8.78258;180;56
1524198653000;45.65544;8.78259;178;55
1524198654000;45.6553;8.7826;176;55
1524198655000;45.65515;8.78261;174;56
1524198656000;45.65502;8.78263;174;54
1524198657000;45.65488;8.78264;176;52
1524198658000;45.65475;8.78264;176;51
1524198659000;45.65463;8.78265;176;47
1524198660000;45.65453;8.78266;174;41
1524198661000;45.65443;8.78267;174;35
1524198662000;45.65437;8.78268;172;25
1524198663000;45.65431;8.78269;172;20
1524198664000;45.65427;8.78269;174;15
1524198665000;45.65424;8.7827;172;13
1524198666000;45.6542;8.7827;174;12
1524198667000;45.65418;8.7827;178;14
1524198668000;45.65413;8.7827;178;19
1524198669000;45.65408;8.7827;176;21
1524198670000;45.65401;8.78271;170;25
1524198671000;45.65394;8.78273;166;28
1524198672000;45.65387;8.78276;164;30
1524198673000;45.6538;8.78279;166;33
1524198674000;45.65371;8.78282;168;36
1524198675000;45.65362;8.78285;168;35
1524198676000;45.65353;8.78286;172;36
1524198677000;45.65343;8.78289;170;38
1524198678000;45.65333;8.78292;166;43
1524198679000;45.65321;8.78296;166;46
1524198680000;45.6531;8.783;166;45
1524198681000;45.65299;8.78304;166;48
1524198682000;45.65287;8.78309;164;49
1524198683000;45.65275;8.78313;164;49
1524198684000;45.65264;8.78318;164;45
1524198685000;45.65253;8.78323;162;47
1524198686000;45.65242;8.78327;162;45
1524198687000;45.65231;8.78332;162;47
1524198688000;45.65219;8.78337;160;47
1524198689000;45.65208;8.78343;160;46
1524198690000;45.65197;8.78348;160;46
1524198691000;45.65187;8.78353;162;41
1524198692000;45.65177;8.78358;160;37
1524198693000;45.65169;8.78362;160;30
1524198694000;45.65163;8.78364;160;19
1524198695000;45.6516;8.78366;162;11
1524198696000;45.65157;8.78367;160;9
1524198697000;45.65155;8.78368;160;10
1524198698000;45.65152;8.7837;162;12
1524198699000;45.65149;8.78371;164;10
1524198700000;45.65146;8.78372;164;10
1524198701000;45.65144;8.78372;168;10
1524198702000;45.65138;8.78374;168;19
1524198703000;45.65133;8.78375;168;22
1524198704000;45.65128;8.78378;158;22
1524198705000;45.65123;8.78384;132;22
1524198706000;45.65122;8.78392;110;23
1524198707000;45.65125;8.784;70;24
1524198708000;45.65127;8.78408;56;30
1524198709000;45.65131;8.78418;62;35
1524198710000;45.65134;8.78431;70;40
1524198711000;45.65136;8.78445;74;41
1524198712000;45.65139;8.7846;74;43
1524198713000;45.65141;8.78476;78;46
1524198714000;45.65142;8.78493;86;49
1524198715000;45.65141;8.78511;96;52
1524198716000;45.65138;8.7853;98;54
1524198717000;45.65135;8.7855;100;57
1524198718000;45.65131;8.78571;100;59
1524198719000;45.65128;8.78591;102;59
1524198720000;45.65125;8.78612;102;60
1524198721000;45.65121;8.78633;102;60
1524198722000;45.65118;8.78655;102;61
1524198723000;45.65115;8.78676;100;61
1524198724000;45.65112;8.78697;100;60
1524198725000;45.65109;8.78717;102;58
1524198726000;45.65105;8.78737;102;57
1524198727000;45.65102;8.78757;102;55
1524198728000;45.65099;8.78776;100;54
1524198729000;45.65097;8.78795;100;53
1524198730000;45.65094;8.78812;100;48
1524198731000;45.65092;8.78828;100;44
1524198732000;45.65089;8.78842;102;36
1524198733000;45.65087;8.78852;106;27
1524198734000;45.65085;8.78859;110;22
1524198735000;45.65083;8.78868;106;25
1524198736000;45.65082;8.78878;88;30
1524198737000;45.65082;8.78891;88;38
1524198738000;45.65082;8.78905;92;41
1524198739000;45.65081;8.78921;94;44
1524198740000;45.65079;8.78937;98;47
1524198741000;45.65077;8.78954;98;47
1524198742000;45.65074;8.78971;100;46
1524198743000;45.65072;8.78986;100;43
1524198744000;45.6507;8.79;100;36
1524198745000;45.65069;8.7901;102;27
1524198746000;45.65068;8.79017;102;16
1524198747000;45.65067;8.79022;102;11
1524198748000;45.65066;8.79025;102;10
1524198749000;45.65066;8.79028;102;5
1524198750000;45.65065;8.79029;102;1
1524198751000;45.65065;8.79029;102;0
1524198752000;45.65065;8.79029;102;0
1524198753000;45.65065;8.79028;102;0
1524198754000;45.65065;8.79028;102;0
1524198755000;45.65065;8.79028;102;0
1524198756000;45.65064;8.79029;100;4
1524198757000;45.65064;8.79032;102;11
1524198758000;45.65063;8.79038;100;16
1524198759000;45.65062;8.79044;100;17
1524198760000;45.65061;8.7905;102;17
1524198761000;45.65061;8.79056;102;17
1524198762000;45.6506;8.79062;100;16
1524198763000;45.65059;8.79066;100;11
1524198764000;45.65059;8.79069;100;7
1524198765000;45.65058;8.79071;100;5
1524198766000;45.65058;8.79073;104;4
1524198767000;45.65058;8.79075;102;4
1524198768000;45.65058;8.79076;100;4
1524198769000;45.65057;8.79078;102;6
1524198770000;45.65057;8.79081;100;9
1524198771000;45.65056;8.79085;100;11
1524198772000;45.65056;8.7909;100;13
1524198773000;45.65055;8.79094;100;13
1524198774000;45.65054;8.79099;102;14
1524198775000;45.65054;8.79104;102;12
1524198776000;45.65053;8.79108;102;11
1524198777000;45.65053;8.79111;102;9
1524198778000;45.65052;8.79114;102;7
1524198779000;45.65052;8.79116;100;6
1524198780000;45.65052;8.79119;100;5
1524198781000;45.65052;8.79121;100;6
1524198782000;45.65051;8.79124;102;8
1524198783000;45.65051;8.79128;102;12
1524198784000;45.6505;8.79132;102;14
1524198785000;45.65049;8.79138;100;15
1524198786000;45.65048;8.79143;102;15
1524198787000;45.65047;8.79149;100;16
1524198788000;45.65047;8.79155;100;17
1524198789000;45.65046;8.79161;100;18
1524198790000;45.65045;8.79168;100;17
1524198791000;45.65044;8.79173;100;14
1524198792000;45.65043;8.79177;100;10
1524198793000;45.65043;8.7918;100;8
1524198794000;45.65042;8.79183;100;6
1524198795000;45.65042;8.79185;102;6
1524198796000;45.65042;8.79187;102;7
1524198797000;45.65041;8.79191;102;9
1524198798000;45.65041;8.79194;104;8
1524198799000;45.65041;8.79196;102;5
1524198800000;45.65041;8.79197;102;1
1524198801000;45.6504;8.79197;102;0
1524198802000;45.6504;8.79197;102;0
1524198803000;45.6504;8.79197;102;0
1524198804000;45.6504;8.79197;102;0
1524198805000;45.6504;8.79199;102;4
1524198806000;45.6504;8.79201;100;8
1524198807000;45.65039;8.79205;100;11
1524198808000;45.65039;8.7921;100;12
1524198809000;45.65038;8.79214;100;13
1524198810000;45.65037;8.79219;100;12
1524198811000;45.65037;8.79223;102;11
1524198812000;45.65036;8.79227;102;13
1524198813000;45.65036;8.79232;102;12
1524198814000;45.65035;8.79236;100;10
1524198815000;45.65035;8.79239;102;8
1524198816000;45.65034;8.79242;102;7
1524198817000;45.65034;8.79244;102;7
1524198818000;45.65033;8.79247;104;8
1524198819000;45.65032;8.7925;104;8
1524198820000;45.65032;8.79253;104;8
1524198821000;45.65031;8.79255;106;6
1524198822000;45.65031;8.79258;106;7
1524198823000;45.65029;8.79262;112;13
1524198824000;45.65028;8.79267;114;15
1524198825000;45.65027;8.79271;114;13
1524198826000;45.65026;8.79276;114;14
1524198827000;45.65024;8.79281;112;14
1524198828000;45.65023;8.79286;114;17
1524198829000;45.6502;8.79292;124;19
1524198830000;45.65016;8.79296;132;18
1524198831000;45.65012;8.79298;158;17
1524198832000;45.65008;8.793;162;17
1524198833000;45.65003;8.79302;166;21
1524198834000;45.64997;8.79304;168;24
1524198835000;45.6499;8.79306;170;30
1524198836000;45.64981;8.79309;166;36
1524198837000;45.64973;8.79312;166;35
1524198838000;45.64964;8.79314;168;36
1524198839000;45.64955;8.79317;168;37
1524198840000;45.64946;8.79319;170;37
1524198841000;45.64937;8.7932;178;35
1524198842000;45.64928;8.79321;186;34
1524198843000;45.6492;8.79318;192;33
1524198844000;45.64911;8.79316;196;32
1524198845000;45.64904;8.79314;196;30
1524198846000;45.64896;8.79311;194;30
1524198847000;45.64888;8.79308;194;31
1524198848000;45.6488;8.79304;196;35
1524198849000;45.64872;8.79301;196;35
1524198850000;45.64863;8.79298;194;36
1524198851000;45.64855;8.79294;194;32
1524198852000;45.64848;8.79291;194;31
1524198853000;45.64842;8.7929;192;24
1524198854000;45.64833;8.79287;192;33
1524198855000;45.64823;8.79282;196;38
1524198856000;45.64814;8.79278;196;38
1524198857000;45.64805;8.79274;198;36
1524198858000;45.64798;8.79269;200;34
1524198859000;45.64788;8.79266;196;35
1524198860000;45.6478;8.79263;194;34
1524198861000;45.64772;8.79259;198;28
1524198862000;45.64763;8.79257;190;32
1524198863000;45.64755;8.79255;190;32
1524198864000;45.64746;8.79253;192;33
1524198865000;45.64737;8.7925;192;35
1524198866000;45.64728;8.79248;192;35
1524198867000;45.64719;8.79245;194;36
1524198868000;45.6471;8.79242;196;36
1524198869000;45.64701;8.79239;194;38
1524198870000;45.64691;8.79235;194;39
1524198871000;45.64681;8.79232;194;37
1524198872000;45.64672;8.79229;194;36
1524198873000;45.64664;8.79225;194;33
1524198874000;45.64655;8.79223;190;32
1524198875000;45.64648;8.79221;190;30
1524198876000;45.64641;8.79219;190;27
1524198877000;45.64635;8.79217;192;23
1524198878000;45.64629;8.79215;186;25
1524198879000;45.64622;8.79214;188;31
1524198880000;45.64613;8.79213;182;35
1524198881000;45.64604;8.79213;176;36
1524198882000;45.64596;8.79215;174;33
1524198883000;45.64587;8.79217;166;34
1524198884000;45.64579;8.7922;164;32
1524198885000;45.6457;8.79223;162;34
1524198886000;45.64562;8.79228;160;36
1524198887000;45.64553;8.79233;158;38
1524198888000;45.64544;8.79238;158;40
1524198889000;45.64535;8.79244;158;42
1524198890000;45.64524;8.79249;158;43
1524198891000;45.64514;8.79255;158;46
1524198892000;45.64503;8.79261;158;47
1524198893000;45.64492;8.79267;158;47
1524198894000;45.6448;8.79274;158;46
1524198895000;45.6447;8.79279;160;44
1524198896000;45.6446;8.79284;158;39
1524198897000;45.64452;8.79288;160;30
1524198898000;45.64446;8.79291;164;23
1524198899000;45.64439;8.79293;166;28
1524198900000;45.64431;8.79296;168;34
1524198901000;45.64422;8.79298;172;38
